Yr,Mon,Aportante 24
1989,1,12.002396505851175
1989,2,10.213999194417022
1989,3,24.253412958676996
1989,4,3.697896282677794
1989,5,61.59517150422849
1989,6,450.42833215161136
1989,7,302.31017576060486
1989,8,336.6270977786424
1989,9,50.48656769965518
1989,10,53.39164726243153
1989,11,23.386469643178106
1989,12,67.4148156476922
1990,1,12.3756624400716
1990,2,28.852640612359657
1990,3,148.62514163829897
1990,4,165.26873671080864
1990,5,195.9878375459202
1990,6,116.0447544570462
1990,7,154.35909958663575
1990,8,172.41054270862173
1990,9,260.9096525597695
1990,10,56.00088286072634
1990,11,61.58113881311947
1990,12,16.90199893967518
1991,1,30.946228500762377
1991,2,5.840623982435043
1991,3,7.617783261442828
1991,4,201.45143611885334
1991,5,750.8023939109082
1991,6,286.7910496955381
1991,7,353.3774495257991
1991,8,76.07706212041892
1991,9,190.5248212401202
1991,10,124.2166909427694
1991,11,52.49569083543145
1991,12,122.97832158892815
1992,1,7.26247948887124
1992,2,20.728523301049552
1992,3,87.08700853639618
1992,4,191.49372007236667
1992,5,803.9547791516507
1992,6,472.4350544175206
1992,7,153.43610686289279
1992,8,193.55084495783174
1992,9,101.01736326045724
1992,10,79.55236092016929
1992,11,43.60714909605379
1992,12,53.161325601666164
1993,1,16.64262162706369
1993,2,2.9882269625761717
1993,3,13.182402374962821
1993,4,136.15279612085948
1993,5,430.53686034574224
1993,6,679.5416966418471
1993,7,219.12225620592528
1993,8,257.14625413907936
1993,9,61.91335124949904
1993,10,129.6042261211235
1993,11,46.24972741919962
1993,12,66.82190489000146
1994,1,3.8182884801965167
1994,2,35.275908148029124
1994,3,14.327981337735116
1994,4,264.59858963796614
1994,5,172.43350132246147
1994,6,399.7124028134261
1994,7,501.3447530237143
1994,8,54.797929621654475
1994,9,269.2973346492892
1994,10,96.68298503260338
1994,11,27.81779567787335
1994,12,77.76665056621776
1995,1,1.7227643955227505
1995,2,3.165633952030136
1995,3,13.819418168997368
1995,4,227.4164506283471
1995,5,63.360272573073836
1995,6,494.4165831029763
1995,7,518.1173553539284
1995,8,266.8770577482932
1995,9,68.31618133816924
1995,10,78.66584227782633
1995,11,11.672631149014252
1995,12,3.2308198229372884
1996,1,9.189568792319719
1996,2,20.9929541786745
1996,3,82.73694353674998
1996,4,85.09561129361595
1996,5,119.60261651877812
1996,6,214.39441573106268
1996,7,103.55585494427646
1996,8,229.84113871014816
1996,9,49.34034003145704
1996,10,61.54106241064319
1996,11,50.72336227235109
1996,12,25.475381243596885
1997,1,16.235921495331517
1997,2,36.36175181346298
1997,3,15.01829276747403
1997,4,387.9735088000801
1997,5,229.26364210011292
1997,6,641.729920381393
1997,7,268.1287277611145
1997,8,224.40126394582776
1997,9,272.92428357962814
1997,10,268.8926577743471
1997,11,92.92620665132269
1997,12,36.88517854377339
1998,1,2.3194339245766638
1998,2,31.77399543465064
1998,3,21.01391599038319
1998,4,88.83859090237361
1998,5,145.55529166248752
1998,6,115.15205445824293
1998,7,112.1473520361333
1998,8,117.4932020067014
1998,9,118.82050194654292
1998,10,3.378512310113921
1998,11,17.994347251522026
1998,12,36.718137821509615
1999,1,16.5684364564204
1999,2,12.909710605753133
1999,3,31.1683223013957
1999,4,32.154943135721986
1999,5,232.92286302730906
1999,6,451.969947187448
1999,7,153.13532150493438
1999,8,329.12686959141814
1999,9,366.288059252143
1999,10,36.39762934704478
1999,11,32.94982299535508
1999,12,26.90894324426807
2000,1,9.696678977406831
2000,2,182.88220394655795
2000,3,14.084020150149046
2000,4,51.63688476171489
2000,5,95.51212190472279
2000,6,927.5347414717427
2000,7,153.87769193461367
2000,8,261.5965763169754
2000,9,375.93660229834927
2000,10,53.83069750163796
2000,11,53.42723247006376
2000,12,52.759456743374606
2001,1,108.392564075797
2001,2,6.11316219605114
2001,3,9.643241817920922
2001,4,81.06631847525205
2001,5,588.1661800477659
2001,6,269.7191187154005
2001,7,803.0439193620258
2001,8,326.29526171783976
2001,9,43.51528937273973
2001,10,41.315587989822276
2001,11,52.67387183337923
2001,12,1.3315828185832832
2002,1,18.353351232509947
2002,2,195.08237017008466
2002,3,202.3086150644638
2002,4,89.02616743698
2002,5,331.84031550934225
2002,6,333.78944550447346
2002,7,250.7380266808294
2002,8,584.9598848740662
2002,9,158.30492821011882
2002,10,302.17417000694417
2002,11,98.90291162994343
2002,12,33.72438897136189
2003,1,38.45716161050791
2003,2,0.2320190633238185
2003,3,6.392095063851241
2003,4,24.830748257412473
2003,5,160.887472236829
2003,6,486.2237733237593
2003,7,188.91003912782304
2003,8,126.37810743169464
2003,9,156.45611930341116
2003,10,140.0688592338845
2003,11,94.3439623399304
2003,12,39.42465979672143
2004,1,6.327525160226175
2004,2,15.102179197606802
2004,3,74.73896031737681
2004,4,250.2500972967292
2004,5,47.186279213000454
2004,6,345.94167705847417
2004,7,383.1037108227269
2004,8,109.78057871877873
2004,9,199.92418421075453
2004,10,170.02729143292467
2004,11,114.31716177177117
2004,12,52.70401551615904
2005,1,7.08368327718974
2005,2,0.9489162909004178
2005,3,31.17383945219542
2005,4,17.15297308182756
2005,5,621.2592706696307
2005,6,465.52934952562214
2005,7,421.4609887546768
2005,8,481.7384887803773
2005,9,70.09473893817298
2005,10,40.98859758592147
2005,11,97.75168745131407
2005,12,84.36136753471959
2006,1,36.171702003047265
2006,2,25.412264648874928
2006,3,12.057035221464437
2006,4,151.80690358704996
2006,5,212.44778153815776
2006,6,547.362796813897
2006,7,545.4729422069771
2006,8,334.0846779829689
2006,9,118.86969850382785
2006,10,189.16716998495053
2006,11,21.56423581140217
2006,12,110.34891318547899
2007,1,30.60294240526167
2007,2,111.95155301563807
2007,3,45.316844778447084
2007,4,97.06574437968445
2007,5,44.75885841047314
2007,6,181.56572644454383
2007,7,379.96595599504496
2007,8,175.70512165929244
2007,9,99.14977028539047
2007,10,43.43972340417692
2007,11,13.55684153450892
2007,12,25.80962815539156
2008,1,20.330283938186515
2008,2,24.614943025170444
2008,3,28.49961394374743
2008,4,112.87573823165691
2008,5,697.1398655960033
2008,6,206.25887141454615
2008,7,271.68225985744306
2008,8,401.3902281037638
2008,9,76.4539811595433
2008,10,44.42254033161304
2008,11,20.107305331174285
2008,12,28.320695067065294
2009,1,4.570606589116538
2009,2,25.86518778967554
2009,3,4.970157215144415
2009,4,71.29616797848466
2009,5,414.86915095305585
2009,6,327.5278574166051
2009,7,243.6942033478444
2009,8,310.48370016016645
2009,9,162.59951253373913
2009,10,148.68604972214268
2009,11,113.83914828521158
2009,12,16.166701534514974
2010,1,11.675137065163142
2010,2,52.6291618176766
2010,3,7.4615484508065
2010,4,11.02202311738266
2010,5,99.45068459973567
2010,6,375.2275524785446
2010,7,296.539351822676
2010,8,216.5223352686683
2010,9,27.66366780099735
2010,10,78.82826638233864
2010,11,44.46515759211882
2010,12,54.277413889998094
2011,1,51.070817401504556
2011,2,41.72654983241846
2011,3,72.49928012870043
2011,4,147.73181157471697
2011,5,65.86111933553558
2011,6,350.09564577529846
2011,7,276.7401612298396
2011,8,443.2049296886894
2011,9,133.62343797747954
2011,10,39.12064520564703
2011,11,60.00490030141286
2011,12,5.5305105384229645
2012,1,30.362619591825258
2012,2,150.39340423151444
2012,3,9.520825976992544
2012,4,24.848101710012372
2012,5,327.5447497584164
2012,6,376.0670372722205
2012,7,105.32786630844573
2012,8,185.84049915087922
2012,9,32.65371957751773
2012,10,110.4959294604541
2012,11,90.91093205019092
2012,12,242.531927357463
2013,1,15.855563323075334
2013,2,65.99935663799285
2013,3,11.748034301790094
2013,4,25.243367238287778
2013,5,364.0440201164176
2013,6,254.85636950797252
2013,7,248.90528168022658
2013,8,227.31659529915675
2013,9,186.97606579759776
2013,10,86.24917197914125
2013,11,29.375892002368467
2013,12,0.3495427614096653
2014,1,24.861095034522304
2014,2,21.734513114111213
2014,3,58.577079067753345
2014,4,47.155139671090986
2014,5,234.3854830024578
2014,6,387.62534512153564
2014,7,365.97374104315895
2014,8,293.7158614473971
2014,9,266.54476125445296
2014,10,50.46505319311023
2014,11,15.415912386903926
2014,12,52.52183671129368
2015,1,0.6476904871671155
2015,2,2.8257301958425067
2015,3,6.915100420993183
2015,4,31.99016414046891
2015,5,127.4510791411462
2015,6,247.89494671714232
2015,7,443.87029862532813
2015,8,512.4392491091384
2015,9,173.2009414042292
2015,10,182.73698794179057
2015,11,46.897962305430404
2015,12,6.166616285625134
2016,1,28.376021835941685
2016,2,15.041673124389689
2016,3,1.820330892897953
2016,4,243.2528030314182
2016,5,105.14372366398133
2016,6,19.3016878229721
2016,7,310.6223542124112
2016,8,182.82899253544394
2016,9,58.122710182554215
2016,10,168.7477570301553
2016,11,34.32076615881829
2016,12,49.47993319540526
2017,1,18.378783668453323
2017,2,33.889365355599665
2017,3,42.968540314641075
2017,4,97.01473694313545
2017,5,204.18492594122375
2017,6,410.16015178864615
2017,7,201.0375400146622
2017,8,384.74397318218126
2017,9,133.37906615516155
2017,10,184.580237346412
2017,11,96.26996645605882
2017,12,17.05083815912467
2018,1,24.19515917149924
2018,2,14.707061434271473
2018,3,77.56284572799771
2018,4,166.77885046755466
2018,5,149.10709416604942
2018,6,216.7080963706652
2018,7,135.59199520743033
2018,8,154.36548125214867
2018,9,293.4738264522467
2018,10,177.23275507826492
2018,11,111.99827681871963
2018,12,41.77774140604399
2019,1,38.32373109644222
2019,2,10.906928810204535
2019,3,11.627081821786549
2019,4,23.491128729646913
2019,5,277.5509379157534
2019,6,384.95580540623024
2019,7,152.3961146677023
2019,8,132.07766512764016
2019,9,118.4594260802776
2019,10,81.43890628165828
2019,11,26.432266932426547
2019,12,17.394958910271548
2020,1,23.182975724428424
2020,2,7.692500817889995
2020,3,0.10746063981892556
2020,4,84.0988431724442
2020,5,77.44654732726869
2020,6,537.5517084214334
2020,7,433.42711950834297
2020,8,164.39550057354668
2020,9,63.16814320230409
2020,10,34.931524481198544
2020,11,10.656267988914557
2020,12,43.63267327998318
2021,1,128.17785849655414
2021,2,12.867016026057819
2021,3,13.59058631648901
2021,4,48.03775726449465
2021,5,237.04311159197297
2021,6,218.48095835177654
2021,7,68.16535971515889
2021,8,314.5753283636071
2021,9,121.94211563204415
2021,10,37.10255985950865
2021,11,12.816898864015318
2021,12,25.37871489576932
2022,1,14.795947623450688
2022,2,23.921431246347524
2022,3,11.845656659667364
2022,4,289.96460616780695
2022,5,120.57087076845815
2022,6,257.10345637952935
2022,7,406.9593641167053
2022,8,190.30668263104013
2022,9,79.78000185812833
2022,10,67.98523176453087
2022,11,62.01170160928604
2022,12,5.040966561426147
2023,1,7.26316995881767
2023,2,0.3369197741115724
2023,3,3.0606775530681354
2023,4,148.4816324209181
2023,5,172.31499698598847
2023,6,787.4548407655915
2023,7,311.51509842043504
2023,8,542.2451697521506
2023,9,373.910551494233
2023,10,2.7417332387778175
